"Fecha","SF45422","SF45423","SF45424","SF45425","SF45426","SF45427","SF45428","SF45429","SF45430","SF45431","SF45432","SF45433","SF45434","SF45435","SF45436","SF45437","SF45438","SF45439","SF45440","SF45441","SF45442","SF45443","SF45444","SF45445","SF45446","SF45447","SF45448","SF45449","SF45450","SF45451","SF45452","SF45453","SF45454","SF45455","SF45456","SF45457","SF45458","SF45459","SF45460","SF45461","SF45462","SF45463","SF45464","SF45465","SF45466","SF45467","SF45468","SF45469","SF45470","SF45471","SF45472","SF45473","SF45474","SF45475","SF45476","SF45477","SF45478","SF45479","SF45480","SF45481","SF45482","SF45483","SF45484","SF45485","SF46617","SF46618","SF46619","SF46620","SF50761","SF50762","SF50763","SF50764","SF50765","SF50766","SF50767","SF50768","SF59767","SF59768","SF59769","SF59770","SF59771","SF59772","SF59773","SF59774","SF59775","SF59776","SF59777","SF59778","SF60720","SF60721","SF60722","SF60723","SF61784","SF61785","SF61786","SF61787","SF64846","SF64847","SF64848","SF64849","SF66800","SF66801","SF66802","SF66803","SF66804","SF66805","SF66806","SF66807"
10/02/2015,23.000000,86.000000,177.000000,359.000000,N/E,1402.000000,1765.000000,N/E,3586.000000,7226.000000,3950.000000,N/E,2403.000000,N/E,N/E,N/E,9.982429,9.982429,9.930256,9.930256,9.852257,9.852257,9.684717,9.684717,N/E,N/E,112.539991,113.814991,99.424614,100.174614,N/E,N/E,132.460831,133.960831,117.422415,118.584915,617.227056,620.790876,N/E,N/E,100.755485,101.951735,N/E,N/E,N/E,N/E,N/E,N/E,2.755084,2.940021,3.050004,3.264538,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11594.000000,N/E,4.000000,N/E,N/E,601.773940,604.941780,387.000000,N/E,1815.000000,3.030000,N/E,3.030000,99.873013,99.915096,N/E,N/E,98.984859,99.026942,10138.000000,118.506818,119.669318,7.750000,1038.000000,559.498435,562.270295,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/02/2015,22.000000,85.000000,176.000000,358.000000,N/E,1401.000000,1764.000000,N/E,3585.000000,7225.000000,3949.000000,N/E,2402.000000,N/E,N/E,N/E,9.983368,9.983368,9.931026,9.931026,9.853080,9.853080,9.683692,9.683692,N/E,N/E,112.686417,113.985028,99.478795,100.242684,N/E,N/E,132.046351,133.574129,116.999666,118.183694,614.965787,618.595810,N/E,N/E,100.480297,101.684797,N/E,N/E,N/E,N/E,N/E,N/E,2.726134,2.941541,3.049992,3.284647,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11593.000000,N/E,4.000000,N/E,N/E,595.659580,598.886267,386.000000,N/E,1814.000000,3.030000,N/E,3.030000,99.873335,99.923835,N/E,N/E,98.985348,99.035848,10137.000000,117.795833,118.979861,7.750000,1037.000000,559.654425,562.477777,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/02/2015,28.000000,91.000000,175.000000,357.000000,N/E,1400.000000,1763.000000,N/E,3584.000000,7224.000000,3948.000000,N/E,2401.000000,N/E,N/E,N/E,9.978526,9.978526,9.926185,9.926185,9.854065,9.854065,9.685910,9.685910,N/E,N/E,112.858661,114.180883,99.644964,100.422742,N/E,N/E,132.658146,134.213702,117.653993,118.859549,618.888005,622.584240,N/E,N/E,100.480370,101.693120,N/E,N/E,N/E,N/E,N/E,N/E,2.766884,2.941869,3.046551,3.270002,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11592.000000,N/E,4.000000,N/E,N/E,606.692619,609.978161,385.000000,N/E,1813.000000,3.030000,N/E,3.030000,99.873660,99.932577,N/E,N/E,98.977695,99.036612,10136.000000,118.666130,119.871686,7.750000,1036.000000,561.475561,564.350410,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/02/2015,27.000000,90.000000,174.000000,356.000000,N/E,1399.000000,1762.000000,N/E,3583.000000,7223.000000,3947.000000,N/E,2400.000000,N/E,N/E,N/E,9.979178,9.979178,9.926268,9.926268,9.854266,9.854266,9.684907,9.684907,N/E,N/E,112.785415,114.131248,99.565260,100.356927,N/E,N/E,132.676491,134.259824,117.618367,118.845450,622.159446,625.921898,N/E,N/E,100.480443,101.701443,N/E,N/E,N/E,N/E,N/E,N/E,2.782059,2.971187,3.059778,3.289999,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11591.000000,N/E,4.000000,N/E,N/E,611.553946,614.898348,384.000000,N/E,1812.000000,3.030000,N/E,3.030000,99.873994,99.941327,N/E,N/E,98.977613,99.044946,10135.000000,118.856148,120.083231,7.750000,1035.000000,562.131679,565.058031,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/02/2015,24.000000,87.000000,171.000000,353.000000,N/E,1396.000000,1759.000000,N/E,3580.000000,7220.000000,3944.000000,N/E,2397.000000,N/E,N/E,N/E,9.981627,9.981627,9.929356,9.929356,9.857009,9.857009,9.686559,9.686559,N/E,N/E,111.298059,112.714726,99.165216,99.998549,N/E,N/E,131.324623,132.991290,117.705790,118.997457,623.887062,627.848215,N/E,N/E,100.943679,102.189429,N/E,N/E,N/E,N/E,N/E,N/E,2.761023,2.943998,3.054006,3.300001,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11588.000000,N/E,4.000000,N/E,N/E,605.029493,608.550518,381.000000,N/E,1809.000000,3.030000,N/E,3.030000,99.869834,99.962417,N/E,N/E,98.948841,99.041424,10132.000000,118.977482,120.269149,7.750000,1032.000000,563.954755,567.035652,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/02/2015,23.000000,86.000000,170.000000,352.000000,N/E,1395.000000,1758.000000,N/E,3579.000000,7219.000000,3943.000000,N/E,2396.000000,N/E,N/E,N/E,9.982286,9.982286,9.929349,9.929349,9.855936,9.855936,9.676541,9.676541,N/E,N/E,112.253343,113.693621,98.909825,99.757047,N/E,N/E,132.030761,133.725205,116.861101,118.174295,619.428693,623.456094,N/E,N/E,100.480744,101.734744,N/E,N/E,N/E,N/E,N/E,N/E,2.777546,2.978527,3.095360,3.418684,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11587.000000,N/E,4.000000,N/E,N/E,602.479327,606.059239,380.000000,N/E,1808.000000,3.030000,N/E,3.030000,99.875288,99.976288,N/E,N/E,98.978623,99.079623,10131.000000,117.791250,119.104444,7.750000,1031.000000,560.437469,563.569892,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/02/2015,22.000000,85.000000,169.000000,351.000000,N/E,1394.000000,1757.000000,N/E,3578.000000,7218.000000,3942.000000,N/E,2395.000000,N/E,N/E,N/E,9.983186,9.983186,9.930156,9.930156,9.856758,9.856758,9.683562,9.683562,N/E,N/E,112.797298,114.261187,99.345101,100.206212,N/E,N/E,132.816486,134.538708,117.891792,119.226514,623.311090,627.404747,N/E,N/E,100.248153,101.510403,N/E,N/E,N/E,N/E,N/E,N/E,2.756016,2.978905,3.095652,3.351575,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11586.000000,N/E,4.000000,N/E,N/E,610.906322,614.545128,379.000000,N/E,1807.000000,3.030000,N/E,3.030000,99.875594,99.985011,N/E,N/E,98.978683,99.088100,10130.000000,118.731709,120.066431,7.750000,1030.000000,561.199759,564.383714,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/02/2015,28.000000,91.000000,182.000000,350.000000,N/E,1393.000000,1756.000000,N/E,3577.000000,7217.000000,3941.000000,N/E,2394.000000,N/E,N/E,N/E,9.977795,9.977795,9.925565,9.925565,9.844692,9.844692,9.683520,9.683520,N/E,N/E,112.755173,114.242673,99.456158,100.331158,N/E,N/E,132.624462,134.374462,117.402244,118.758494,621.014536,625.174457,N/E,N/E,100.248288,101.518788,N/E,N/E,N/E,N/E,N/E,N/E,2.861282,2.966764,3.120490,3.361611,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11585.000000,N/E,4.000000,N/E,N/E,608.082470,611.780177,378.000000,N/E,1806.000000,3.030000,N/E,3.030000,99.875931,99.993764,N/E,N/E,98.962295,99.080128,10129.000000,118.553250,119.909500,7.750000,1029.000000,560.126266,563.361760,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/02/2015,27.000000,90.000000,181.000000,349.000000,N/E,1392.000000,1755.000000,N/E,3576.000000,7216.000000,3940.000000,N/E,2393.000000,N/E,N/E,N/E,9.978685,9.978685,9.926433,9.926433,9.844930,9.844930,9.683633,9.683633,N/E,N/E,112.817596,114.328707,99.608600,100.497489,N/E,N/E,133.064564,134.842342,118.013120,119.390898,622.478841,626.705033,N/E,N/E,100.249537,101.528287,N/E,N/E,N/E,N/E,N/E,N/E,2.848071,2.964489,3.132846,3.370000,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11584.000000,N/E,4.000000,N/E,N/E,610.075177,613.831792,377.000000,N/E,1805.000000,3.040000,N/E,3.040000,99.876251,100.002918,N/E,N/E,98.962823,99.089490,10128.000000,119.160010,120.537788,7.750000,1028.000000,560.091934,563.378972,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/02/2015,24.000000,87.000000,178.000000,346.000000,N/E,1389.000000,1752.000000,N/E,3573.000000,7213.000000,3937.000000,N/E,2390.000000,N/E,N/E,N/E,9.980692,9.980692,9.928708,9.928708,9.848333,9.848333,9.686253,9.686253,N/E,N/E,113.065723,114.647667,99.853961,100.784517,N/E,N/E,133.501944,135.363055,118.927370,120.369731,622.774215,627.199265,N/E,N/E,100.249826,101.553326,N/E,N/E,N/E,N/E,N/E,N/E,2.901803,2.971196,3.114662,3.370157,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11581.000000,N/E,4.000000,N/E,N/E,613.918214,617.851592,374.000000,N/E,1802.000000,3.030000,N/E,3.030000,99.877212,100.028712,N/E,N/E,98.964169,99.115669,10125.000000,120.049424,121.491785,7.750000,1025.000000,560.374245,563.815951,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/02/2015,23.000000,86.000000,177.000000,345.000000,N/E,1388.000000,1751.000000,N/E,3572.000000,7212.000000,3936.000000,N/E,2389.000000,N/E,N/E,N/E,9.981169,9.981169,9.928739,9.928739,9.847964,9.847964,9.687146,9.687146,N/E,N/E,113.201563,114.807119,99.884335,100.828779,N/E,N/E,133.688223,135.577112,119.219880,120.683769,622.337917,626.829268,N/E,N/E,100.250917,101.562667,N/E,N/E,N/E,N/E,N/E,N/E,2.953022,3.004428,3.139997,3.369995,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11580.000000,N/E,4.000000,N/E,N/E,614.429507,618.421819,373.000000,N/E,1801.000000,3.030000,N/E,3.030000,99.877525,100.037442,N/E,N/E,98.964189,99.124106,10124.000000,120.645392,122.109281,7.750000,1024.000000,560.745854,564.239127,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/02/2015,22.000000,85.000000,176.000000,344.000000,N/E,1387.000000,1750.000000,N/E,3571.000000,7211.000000,3935.000000,N/E,2388.000000,N/E,N/E,N/E,9.982010,9.982010,9.929632,9.929632,9.848810,9.848810,9.688885,9.688885,N/E,N/E,113.136682,114.765849,99.828477,100.786810,N/E,N/E,133.305482,135.222149,118.751460,120.236877,623.749477,628.307137,N/E,N/E,100.111747,101.431747,N/E,N/E,N/E,N/E,N/E,N/E,2.949124,3.001412,3.139996,3.360402,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11579.000000,N/E,4.000000,N/E,N/E,612.696845,616.748098,372.000000,N/E,1800.000000,3.030000,N/E,3.030000,99.877850,100.046183,N/E,N/E,98.978060,99.146393,10123.000000,120.060409,121.545826,7.750000,1023.000000,561.050305,564.595151,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/02/2015,28.000000,91.000000,175.000000,343.000000,N/E,1386.000000,1749.000000,N/E,3570.000000,7210.000000,3934.000000,N/E,2387.000000,N/E,N/E,N/E,9.977471,9.977471,9.924882,9.924882,9.850054,9.850054,9.690399,9.690399,N/E,N/E,112.968468,114.621246,99.772273,100.744495,N/E,N/E,133.205561,135.150005,118.638479,120.145423,623.369783,627.993869,N/E,N/E,100.112178,101.440428,N/E,N/E,N/E,N/E,N/E,N/E,2.903126,2.994193,3.131560,3.353274,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11578.000000,N/E,4.000000,N/E,N/E,610.749081,614.859380,371.000000,N/E,1799.000000,3.030000,N/E,3.030000,99.875636,100.052386,N/E,N/E,98.981462,99.158212,10122.000000,119.883006,121.389950,7.750000,1022.000000,561.064273,564.660785,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/02/2015,27.000000,90.000000,174.000000,342.000000,N/E,1385.000000,1748.000000,N/E,3569.000000,7209.000000,3933.000000,N/E,2386.000000,N/E,N/E,N/E,9.978139,9.978139,9.925536,9.925536,9.850033,9.850033,9.690782,9.690782,N/E,N/E,112.763761,114.440150,99.652308,100.638419,N/E,N/E,132.804737,134.776959,118.372846,119.901318,622.352372,627.042896,N/E,N/E,100.113223,101.449723,N/E,N/E,N/E,N/E,N/E,N/E,2.921186,3.000906,3.150005,3.358786,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11577.000000,N/E,4.000000,N/E,N/E,608.372674,612.542029,370.000000,N/E,1798.000000,3.030000,N/E,3.030000,99.876136,100.061303,N/E,N/E,98.984153,99.169320,10121.000000,119.575017,121.103489,7.750000,1021.000000,560.995153,564.643339,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/03/2015,24.000000,87.000000,171.000000,339.000000,N/E,1382.000000,1745.000000,N/E,3566.000000,7206.000000,3930.000000,N/E,2383.000000,N/E,N/E,N/E,9.980368,9.980368,9.927791,9.927791,9.852518,9.852518,9.690279,9.690279,N/E,N/E,112.441111,114.188333,99.437260,100.465038,N/E,N/E,132.007067,134.062623,117.350126,118.943182,619.583778,624.473680,N/E,N/E,100.113425,101.474675,N/E,N/E,N/E,N/E,N/E,N/E,2.950593,3.009691,3.151361,3.394198,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11574.000000,N/E,4.000000,N/E,N/E,600.424910,604.771489,367.000000,N/E,1795.000000,3.030000,N/E,3.030000,99.876711,100.087128,N/E,N/E,98.986698,99.197115,10118.000000,118.222684,119.815740,7.750000,1018.000000,560.204753,564.008010,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/03/2015,23.000000,86.000000,170.000000,338.000000,N/E,1381.000000,1744.000000,N/E,3565.000000,7205.000000,3929.000000,N/E,2382.000000,N/E,N/E,N/E,9.980769,9.980769,9.928156,9.928156,9.852656,9.852656,9.683518,9.683518,N/E,N/E,112.103408,113.874241,99.019025,100.060692,N/E,N/E,131.001741,133.085074,115.610533,117.225116,613.198418,618.154800,N/E,N/E,100.113299,101.482799,N/E,N/E,N/E,N/E,N/E,N/E,3.015869,3.029186,3.166888,3.480981,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11573.000000,N/E,4.000000,N/E,N/E,595.813839,600.219512,366.000000,N/E,1794.000000,3.030000,N/E,3.030000,99.874789,100.093622,N/E,N/E,98.987715,99.206548,10117.000000,116.349815,117.964398,7.750000,1017.000000,559.469423,563.324386,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/03/2015,22.000000,85.000000,169.000000,337.000000,N/E,1380.000000,1743.000000,N/E,3564.000000,7204.000000,3928.000000,N/E,2381.000000,N/E,N/E,N/E,9.981604,9.981604,9.928918,9.928918,9.852420,9.852420,9.682054,9.682054,N/E,N/E,112.170597,113.965041,99.067880,100.123436,N/E,N/E,131.273038,133.384149,115.993224,117.629335,613.728962,618.751835,N/E,N/E,100.071456,101.449206,N/E,N/E,N/E,N/E,N/E,N/E,3.015802,3.032084,3.190806,3.507991,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11572.000000,N/E,4.000000,N/E,N/E,595.883789,600.348565,365.000000,N/E,1793.000000,3.040000,N/E,3.040000,99.880362,100.113754,N/E,N/E,98.989846,99.218762,10116.000000,116.370772,118.006883,7.750000,1016.000000,558.890433,562.797112,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/03/2015,27.000000,91.000000,182.000000,364.000000,N/E,1379.000000,1742.000000,N/E,3563.000000,7203.000000,3927.000000,N/E,2380.000000,N/E,N/E,N/E,9.977324,9.977324,9.924218,9.924218,9.837493,9.837493,9.647148,9.647148,N/E,N/E,112.050385,113.868441,99.019932,100.089376,N/E,N/E,131.047424,133.186313,115.540641,117.198280,611.551690,616.641065,N/E,N/E,99.986397,101.372397,N/E,N/E,N/E,N/E,N/E,N/E,3.030338,3.020862,3.267524,3.617385,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11571.000000,N/E,4.000000,N/E,N/E,591.591336,596.115225,364.000000,N/E,1792.000000,0.000000,N/E,0.000000,99.882971,99.882971,N/E,N/E,98.990397,98.990397,10115.000000,115.681645,117.339284,7.750000,1015.000000,558.437845,562.396248,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/03/2015,26.000000,90.000000,181.000000,363.000000,N/E,1378.000000,1741.000000,N/E,3562.000000,7202.000000,3926.000000,N/E,2379.000000,N/E,N/E,N/E,9.978207,9.978207,9.922706,9.922706,9.836791,9.836791,9.642522,9.642522,N/E,N/E,111.490050,113.331717,98.372830,99.456163,N/E,N/E,129.599169,131.765836,113.615375,115.294542,605.266616,610.422504,N/E,N/E,99.988803,101.383053,N/E,N/E,N/E,N/E,N/E,N/E,3.024083,3.115844,3.300005,3.676669,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11570.000000,N/E,4.000000,N/E,N/E,577.305224,581.888235,363.000000,N/E,1791.000000,3.040000,N/E,3.040000,99.883480,99.891924,N/E,N/E,98.994207,99.002651,10114.000000,113.342765,115.021932,7.750000,1014.000000,556.537718,560.547853,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/03/2015,23.000000,87.000000,178.000000,360.000000,N/E,1375.000000,1738.000000,N/E,3559.000000,7199.000000,3923.000000,N/E,2376.000000,N/E,N/E,N/E,9.980525,9.980525,9.925107,9.925107,9.837069,9.837069,9.644132,9.644132,N/E,N/E,111.215067,113.127567,98.062597,99.187597,N/E,N/E,128.597122,130.847122,112.178475,113.922225,602.194988,607.550478,N/E,N/E,100.039440,102.318440,N/E,N/E,N/E,N/E,N/E,N/E,3.054209,3.122405,3.349813,3.689995,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11567.000000,N/E,4.000000,N/E,N/E,569.006318,573.766754,360.000000,N/E,1788.000000,3.040000,N/E,3.040000,99.885339,99.919117,N/E,N/E,99.006578,99.040356,10111.000000,112.230598,113.974348,7.750000,1011.000000,555.240686,559.406067,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/03/2015,22.000000,86.000000,177.000000,359.000000,N/E,1374.000000,1737.000000,N/E,3558.000000,7198.000000,3922.000000,N/E,2375.000000,N/E,N/E,N/E,9.981413,9.981413,9.924779,9.924779,9.835582,9.835582,9.645509,9.645509,N/E,N/E,111.164663,113.100774,98.022756,99.161645,N/E,N/E,128.863869,131.141647,112.771939,114.537217,603.717920,609.139966,N/E,N/E,100.034234,102.326484,N/E,N/E,N/E,N/E,N/E,N/E,3.047173,3.172651,3.399997,3.685430,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11566.000000,N/E,4.000000,N/E,N/E,576.501574,581.321170,359.000000,N/E,1787.000000,3.040000,N/E,3.040000,99.886342,99.928564,N/E,N/E,99.015016,99.057238,10110.000000,112.915219,114.680497,7.750000,1010.000000,555.222592,559.439739,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/03/2015,21.000000,85.000000,176.000000,358.000000,N/E,1373.000000,1736.000000,N/E,3557.000000,7197.000000,3921.000000,N/E,2374.000000,N/E,N/E,N/E,9.982226,9.982226,9.926202,9.926202,9.839986,9.839986,9.654357,9.654357,N/E,N/E,111.571938,113.531660,98.395272,99.548050,N/E,N/E,129.908357,132.213913,114.339427,116.126233,608.710543,614.199017,N/E,N/E,99.915056,102.220556,N/E,N/E,N/E,N/E,N/E,N/E,3.052397,3.148800,3.326238,3.600177,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11565.000000,N/E,4.000000,N/E,N/E,588.516567,593.395210,358.000000,N/E,1786.000000,3.040000,N/E,3.040000,99.884237,99.934904,N/E,N/E,99.018449,99.069116,10109.000000,114.463833,116.250639,7.750000,1009.000000,556.598268,560.867081,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/03/2015,28.000000,91.000000,175.000000,357.000000,N/E,1372.000000,1735.000000,N/E,3556.000000,7196.000000,3920.000000,N/E,2373.000000,N/E,N/E,N/E,9.976395,9.976395,9.921296,9.921296,9.842042,9.842042,9.654789,9.654789,N/E,N/E,111.512605,113.495938,98.190194,99.356861,N/E,N/E,129.208082,131.541415,113.709456,115.517789,604.903123,610.458033,N/E,N/E,99.912376,102.231126,N/E,N/E,N/E,N/E,N/E,N/E,3.042109,3.138264,3.301573,3.605588,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11564.000000,N/E,4.000000,N/E,N/E,580.019269,584.956966,357.000000,N/E,1785.000000,3.040000,N/E,3.040000,99.892344,99.951455,N/E,N/E,99.049435,99.108546,10108.000000,113.373051,115.181384,7.750000,1008.000000,555.752837,560.073322,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/03/2015,27.000000,90.000000,174.000000,356.000000,N/E,1371.000000,1734.000000,N/E,3555.000000,7195.000000,3919.000000,N/E,2372.000000,N/E,N/E,N/E,9.977170,9.977170,9.922102,9.922102,9.842081,9.842081,9.652484,9.652484,N/E,N/E,111.290781,113.297725,98.026379,99.206935,N/E,N/E,128.566920,130.928031,112.441484,114.271345,599.706284,605.327636,N/E,N/E,99.760536,102.092536,N/E,N/E,N/E,N/E,N/E,N/E,3.050965,3.140383,3.319714,3.640728,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11563.000000,N/E,4.000000,N/E,N/E,571.461197,576.457954,356.000000,N/E,1784.000000,3.040000,N/E,3.040000,99.890904,99.958460,N/E,N/E,99.048471,99.116027,10107.000000,111.940665,113.770526,7.750000,1007.000000,554.920413,559.292575,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/03/2015,23.000000,86.000000,170.000000,352.000000,N/E,1367.000000,1730.000000,N/E,3551.000000,7191.000000,3915.000000,N/E,2368.000000,N/E,N/E,N/E,9.980490,9.980490,9.924993,9.924993,9.845071,9.845071,9.659057,9.659057,N/E,N/E,111.518492,113.619881,98.361882,99.597993,N/E,N/E,129.178666,131.650888,113.739667,115.655639,602.278917,608.166113,N/E,N/E,99.746040,102.131040,N/E,N/E,N/E,N/E,N/E,N/E,3.059709,3.163557,3.332479,3.609997,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,2.970000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11559.000000,N/E,4.000000,N/E,N/E,578.897512,584.130576,352.000000,N/E,1780.000000,3.050000,N/E,3.050000,99.893275,99.994942,N/E,N/E,99.049520,99.151187,10103.000000,113.325465,115.241437,7.750000,1003.000000,555.736704,560.315635,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/03/2015,22.000000,85.000000,169.000000,351.000000,N/E,1366.000000,1729.000000,N/E,3550.000000,7190.000000,3914.000000,N/E,2367.000000,N/E,N/E,N/E,9.981700,9.981700,9.926407,9.926407,9.850179,9.850179,9.671835,9.671835,N/E,N/E,111.234978,113.359978,98.430283,99.680283,N/E,N/E,130.523285,133.023285,116.869539,118.807039,605.579683,611.533360,N/E,N/E,99.217081,101.624900,N/E,N/E,N/E,N/E,N/E,N/E,3.000036,3.139988,3.239995,3.479996,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,4.770000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11558.000000,N/E,4.000000,N/E,N/E,594.558752,599.850909,351.000000,N/E,1779.000000,3.060000,N/E,3.060000,99.919806,100.029945,N/E,N/E,99.056528,99.166667,10102.000000,117.723819,119.661319,7.750000,1002.000000,561.729126,566.359763,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
